id,scan_id,name,severity,confidence,url,parameter,description,is_false_positive,ml_confidence,created_at
4386,10,Re-examine Cache-control Directives,info,0.5,https://demo.testfire.net/index.jsp?content=business_other.htm,cache-control,"The cache-control header has not been set properly or is missing, allowing the browser and proxies to cache content. For static assets like css, js, or image files this might be intended, however, the resources should be reviewed to ensure that no sensitive content will be cached.",,,2025-11-24T08:26:18.331234+00:00
4387,10,Content Security Policy (CSP) Header Not Set,medium,0.9,https://demo.testfire.net/index.jsp?content=business_other.htm,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-24T08:26:18.336753+00:00
4388,10,Missing Anti-clickjacking Header,medium,0.7,https://demo.testfire.net/index.jsp?content=inside_about.htm,x-frame-options,The response does not protect against 'ClickJacking' attacks. It should include either Content-Security-Policy with 'frame-ancestors' directive or X-Frame-Options.,,,2025-11-24T08:26:18.342863+00:00
4389,10,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",low,0.9,https://demo.testfire.net/index.jsp?content=business_other.htm,,"The web/application server is leaking version information via the ""Server"" HTTP response header. Access to such information may facilitate attackers identifying other vulnerabilities your web/application server is subject to.",,,2025-11-24T08:26:18.349952+00:00
4390,10,Strict-Transport-Security Header Not Set,low,0.9,https://demo.testfire.net/index.jsp?content=business_other.htm,,HTTP Strict Transport Security (HSTS) is a web security policy mechanism whereby a web server declares that complying user agents (such as a web browser) are to interact with it using only secure HTTPS connections (i.e. HTTP layered over TLS/SSL). HSTS is an IETF standards track protocol and is specified in RFC 6797.,,,2025-11-24T08:26:18.355540+00:00
4391,10,X-Content-Type-Options Header Missing,low,0.7,https://demo.testfire.net/index.jsp?content=business_other.htm,x-content-type-options,"The Anti-MIME-Sniffing header X-Content-Type-Options was not set to 'nosniff'. This allows older versions of Internet Explorer and Chrome to perform MIME-sniffing on the response body, potentially causing the response body to be interpreted and displayed as a content type other than the declared content type. Current (early 2014) and legacy versions of Firefox will use the declared content type (if one is set), rather than performing MIME-sniffing.",,,2025-11-24T08:26:18.360588+00:00
4392,10,Missing Anti-clickjacking Header,medium,0.7,https://demo.testfire.net/index.jsp?content=business_cards.htm,x-frame-options,The response does not protect against 'ClickJacking' attacks. It should include either Content-Security-Policy with 'frame-ancestors' directive or X-Frame-Options.,,,2025-11-24T08:26:18.366222+00:00
4393,10,Re-examine Cache-control Directives,info,0.5,https://demo.testfire.net/index.jsp?content=inside_about.htm,cache-control,"The cache-control header has not been set properly or is missing, allowing the browser and proxies to cache content. For static assets like css, js, or image files this might be intended, however, the resources should be reviewed to ensure that no sensitive content will be cached.",,,2025-11-24T08:26:18.372290+00:00
4394,10,Content Security Policy (CSP) Header Not Set,medium,0.9,https://demo.testfire.net/index.jsp?content=inside_about.htm,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-24T08:26:18.379526+00:00
4395,10,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",low,0.9,https://demo.testfire.net/index.jsp?content=inside_about.htm,,"The web/application server is leaking version information via the ""Server"" HTTP response header. Access to such information may facilitate attackers identifying other vulnerabilities your web/application server is subject to.",,,2025-11-24T08:26:18.385227+00:00
4396,10,Strict-Transport-Security Header Not Set,low,0.9,https://demo.testfire.net/index.jsp?content=inside_about.htm,,HTTP Strict Transport Security (HSTS) is a web security policy mechanism whereby a web server declares that complying user agents (such as a web browser) are to interact with it using only secure HTTPS connections (i.e. HTTP layered over TLS/SSL). HSTS is an IETF standards track protocol and is specified in RFC 6797.,,,2025-11-24T08:26:18.390611+00:00
4397,10,X-Content-Type-Options Header Missing,low,0.7,https://demo.testfire.net/index.jsp?content=inside_about.htm,x-content-type-options,"The Anti-MIME-Sniffing header X-Content-Type-Options was not set to 'nosniff'. This allows older versions of Internet Explorer and Chrome to perform MIME-sniffing on the response body, potentially causing the response body to be interpreted and displayed as a content type other than the declared content type. Current (early 2014) and legacy versions of Firefox will use the declared content type (if one is set), rather than performing MIME-sniffing.",,,2025-11-24T08:26:18.395887+00:00
4398,10,Re-examine Cache-control Directives,info,0.5,https://demo.testfire.net/index.jsp?content=business_cards.htm,cache-control,"The cache-control header has not been set properly or is missing, allowing the browser and proxies to cache content. For static assets like css, js, or image files this might be intended, however, the resources should be reviewed to ensure that no sensitive content will be cached.",,,2025-11-24T08:26:18.400739+00:00
4399,10,Content Security Policy (CSP) Header Not Set,medium,0.9,https://demo.testfire.net/cgi.exe,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-24T08:26:18.407735+00:00
4400,10,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",low,0.9,https://demo.testfire.net/cgi.exe,,"The web/application server is leaking version information via the ""Server"" HTTP response header. Access to such information may facilitate attackers identifying other vulnerabilities your web/application server is subject to.",,,2025-11-24T08:26:18.412774+00:00
4401,10,Content Security Policy (CSP) Header Not Set,medium,0.9,https://demo.testfire.net/index.jsp?content=business_cards.htm,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-24T08:26:18.419732+00:00
4402,10,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",low,0.9,https://demo.testfire.net/index.jsp?content=business_cards.htm,,"The web/application server is leaking version information via the ""Server"" HTTP response header. Access to such information may facilitate attackers identifying other vulnerabilities your web/application server is subject to.",,,2025-11-24T08:26:18.425453+00:00
4403,10,Strict-Transport-Security Header Not Set,low,0.9,https://demo.testfire.net/index.jsp?content=business_cards.htm,,HTTP Strict Transport Security (HSTS) is a web security policy mechanism whereby a web server declares that complying user agents (such as a web browser) are to interact with it using only secure HTTPS connections (i.e. HTTP layered over TLS/SSL). HSTS is an IETF standards track protocol and is specified in RFC 6797.,,,2025-11-24T08:26:18.429866+00:00
4404,10,X-Content-Type-Options Header Missing,low,0.7,https://demo.testfire.net/index.jsp?content=business_cards.htm,x-content-type-options,"The Anti-MIME-Sniffing header X-Content-Type-Options was not set to 'nosniff'. This allows older versions of Internet Explorer and Chrome to perform MIME-sniffing on the response body, potentially causing the response body to be interpreted and displayed as a content type other than the declared content type. Current (early 2014) and legacy versions of Firefox will use the declared content type (if one is set), rather than performing MIME-sniffing.",,,2025-11-24T08:26:18.435948+00:00
4405,10,Missing Anti-clickjacking Header,medium,0.7,https://demo.testfire.net/index.jsp?content=inside_investor.htm,x-frame-options,The response does not protect against 'ClickJacking' attacks. It should include either Content-Security-Policy with 'frame-ancestors' directive or X-Frame-Options.,,,2025-11-24T08:26:18.440623+00:00
4406,10,Strict-Transport-Security Header Not Set,low,0.9,https://demo.testfire.net/cgi.exe,,HTTP Strict Transport Security (HSTS) is a web security policy mechanism whereby a web server declares that complying user agents (such as a web browser) are to interact with it using only secure HTTPS connections (i.e. HTTP layered over TLS/SSL). HSTS is an IETF standards track protocol and is specified in RFC 6797.,,,2025-11-24T08:26:18.444768+00:00
4407,10,Missing Anti-clickjacking Header,medium,0.7,https://demo.testfire.net/index.jsp?content=inside_press.htm,x-frame-options,The response does not protect against 'ClickJacking' attacks. It should include either Content-Security-Policy with 'frame-ancestors' directive or X-Frame-Options.,,,2025-11-24T08:26:18.449504+00:00
4408,10,Re-examine Cache-control Directives,info,0.5,https://demo.testfire.net/index.jsp?content=inside_investor.htm,cache-control,"The cache-control header has not been set properly or is missing, allowing the browser and proxies to cache content. For static assets like css, js, or image files this might be intended, however, the resources should be reviewed to ensure that no sensitive content will be cached.",,,2025-11-24T08:26:18.454491+00:00
4409,10,Content Security Policy (CSP) Header Not Set,medium,0.9,https://demo.testfire.net/index.jsp?content=inside_investor.htm,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-24T08:26:18.460643+00:00
4410,10,Re-examine Cache-control Directives,info,0.5,https://demo.testfire.net/index.jsp?content=inside_press.htm,cache-control,"The cache-control header has not been set properly or is missing, allowing the browser and proxies to cache content. For static assets like css, js, or image files this might be intended, however, the resources should be reviewed to ensure that no sensitive content will be cached.",,,2025-11-24T08:26:18.467245+00:00
4411,10,Content Security Policy (CSP) Header Not Set,medium,0.9,https://demo.testfire.net/index.jsp?content=inside_press.htm,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-24T08:26:18.472101+00:00
4412,10,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",low,0.9,https://demo.testfire.net/index.jsp?content=inside_investor.htm,,"The web/application server is leaking version information via the ""Server"" HTTP response header. Access to such information may facilitate attackers identifying other vulnerabilities your web/application server is subject to.",,,2025-11-24T08:26:18.476886+00:00
4413,10,Strict-Transport-Security Header Not Set,low,0.9,https://demo.testfire.net/index.jsp?content=inside_investor.htm,,HTTP Strict Transport Security (HSTS) is a web security policy mechanism whereby a web server declares that complying user agents (such as a web browser) are to interact with it using only secure HTTPS connections (i.e. HTTP layered over TLS/SSL). HSTS is an IETF standards track protocol and is specified in RFC 6797.,,,2025-11-24T08:26:18.481929+00:00
4414,10,X-Content-Type-Options Header Missing,low,0.7,https://demo.testfire.net/index.jsp?content=inside_investor.htm,x-content-type-options,"The Anti-MIME-Sniffing header X-Content-Type-Options was not set to 'nosniff'. This allows older versions of Internet Explorer and Chrome to perform MIME-sniffing on the response body, potentially causing the response body to be interpreted and displayed as a content type other than the declared content type. Current (early 2014) and legacy versions of Firefox will use the declared content type (if one is set), rather than performing MIME-sniffing.",,,2025-11-24T08:26:18.489302+00:00
4415,10,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",low,0.9,https://demo.testfire.net/index.jsp?content=inside_press.htm,,"The web/application server is leaking version information via the ""Server"" HTTP response header. Access to such information may facilitate attackers identifying other vulnerabilities your web/application server is subject to.",,,2025-11-24T08:26:18.493749+00:00
4416,10,Strict-Transport-Security Header Not Set,low,0.9,https://demo.testfire.net/index.jsp?content=inside_press.htm,,HTTP Strict Transport Security (HSTS) is a web security policy mechanism whereby a web server declares that complying user agents (such as a web browser) are to interact with it using only secure HTTPS connections (i.e. HTTP layered over TLS/SSL). HSTS is an IETF standards track protocol and is specified in RFC 6797.,,,2025-11-24T08:26:18.499577+00:00
4417,10,X-Content-Type-Options Header Missing,low,0.7,https://demo.testfire.net/index.jsp?content=inside_press.htm,x-content-type-options,"The Anti-MIME-Sniffing header X-Content-Type-Options was not set to 'nosniff'. This allows older versions of Internet Explorer and Chrome to perform MIME-sniffing on the response body, potentially causing the response body to be interpreted and displayed as a content type other than the declared content type. Current (early 2014) and legacy versions of Firefox will use the declared content type (if one is set), rather than performing MIME-sniffing.",,,2025-11-24T08:26:18.505160+00:00
4418,10,Missing Anti-clickjacking Header,medium,0.7,https://demo.testfire.net/subscribe.jsp,x-frame-options,The response does not protect against 'ClickJacking' attacks. It should include either Content-Security-Policy with 'frame-ancestors' directive or X-Frame-Options.,,,2025-11-24T08:26:18.511094+00:00
4419,10,Missing Anti-clickjacking Header,medium,0.7,https://demo.testfire.net/index.jsp?content=inside_careers.htm,x-frame-options,The response does not protect against 'ClickJacking' attacks. It should include either Content-Security-Policy with 'frame-ancestors' directive or X-Frame-Options.,,,2025-11-24T08:26:18.518012+00:00
4420,10,Re-examine Cache-control Directives,info,0.5,https://demo.testfire.net/index.jsp?content=inside_careers.htm,cache-control,"The cache-control header has not been set properly or is missing, allowing the browser and proxies to cache content. For static assets like css, js, or image files this might be intended, however, the resources should be reviewed to ensure that no sensitive content will be cached.",,,2025-11-24T08:26:18.522815+00:00
4421,10,Content Security Policy (CSP) Header Not Set,medium,0.9,https://demo.testfire.net/index.jsp?content=inside_careers.htm,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-24T08:26:18.527219+00:00
4422,10,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",low,0.9,https://demo.testfire.net/index.jsp?content=inside_careers.htm,,"The web/application server is leaking version information via the ""Server"" HTTP response header. Access to such information may facilitate attackers identifying other vulnerabilities your web/application server is subject to.",,,2025-11-24T08:26:18.531553+00:00
4423,10,Strict-Transport-Security Header Not Set,low,0.9,https://demo.testfire.net/index.jsp?content=inside_careers.htm,,HTTP Strict Transport Security (HSTS) is a web security policy mechanism whereby a web server declares that complying user agents (such as a web browser) are to interact with it using only secure HTTPS connections (i.e. HTTP layered over TLS/SSL). HSTS is an IETF standards track protocol and is specified in RFC 6797.,,,2025-11-24T08:26:18.537429+00:00
4424,10,X-Content-Type-Options Header Missing,low,0.7,https://demo.testfire.net/index.jsp?content=inside_careers.htm,x-content-type-options,"The Anti-MIME-Sniffing header X-Content-Type-Options was not set to 'nosniff'. This allows older versions of Internet Explorer and Chrome to perform MIME-sniffing on the response body, potentially causing the response body to be interpreted and displayed as a content type other than the declared content type. Current (early 2014) and legacy versions of Firefox will use the declared content type (if one is set), rather than performing MIME-sniffing.",,,2025-11-24T08:26:18.543085+00:00
4425,10,Re-examine Cache-control Directives,info,0.5,https://demo.testfire.net/subscribe.jsp,cache-control,"The cache-control header has not been set properly or is missing, allowing the browser and proxies to cache content. For static assets like css, js, or image files this might be intended, however, the resources should be reviewed to ensure that no sensitive content will be cached.",,,2025-11-24T08:26:18.547240+00:00
4426,10,Content Security Policy (CSP) Header Not Set,medium,0.9,https://demo.testfire.net/subscribe.jsp,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-24T08:26:18.551583+00:00
4427,10,Absence of Anti-CSRF Tokens,medium,0.5,https://demo.testfire.net/subscribe.jsp,,"No Anti-CSRF tokens were found in a HTML submission form. A cross-site request forgery is an attack that involves forcing a victim to send an HTTP request to a target destination without their knowledge or intent in order to perform an action as the victim. The underlying cause is application functionality using predictable URL/form actions in a repeatable way. The nature of the attack is that CSRF exploits the trust that a web site has for a user. By contrast, cross-site scripting (XSS) exploits the trust that a user has for a web site. Like XSS, CSRF attacks are not necessarily cross-site, but they can be. Cross-site request forgery is also known as CSRF, XSRF, one-click attack, session riding, confused deputy, and sea surf.  CSRF attacks are effective in a number of situations, including:     * The victim has an active session on the target site.     * The victim is authenticated via HTTP auth on the target site.     * The victim is on the same local network as the target site.  CSRF has primarily been used to perform an action against a target site using the victim's privileges, but recent techniques have been discovered to disclose information by gaining access to the response. The risk of information disclosure is dramatically increased when the target site is vulnerable to XSS, because XSS can be used as a platform for CSRF, allowing the attack to operate within the bounds of the same-origin policy.",,,2025-11-24T08:26:18.556330+00:00
4428,10,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",low,0.9,https://demo.testfire.net/subscribe.jsp,,"The web/application server is leaking version information via the ""Server"" HTTP response header. Access to such information may facilitate attackers identifying other vulnerabilities your web/application server is subject to.",,,2025-11-24T08:26:18.562652+00:00
4429,10,Strict-Transport-Security Header Not Set,low,0.9,https://demo.testfire.net/subscribe.jsp,,HTTP Strict Transport Security (HSTS) is a web security policy mechanism whereby a web server declares that complying user agents (such as a web browser) are to interact with it using only secure HTTPS connections (i.e. HTTP layered over TLS/SSL). HSTS is an IETF standards track protocol and is specified in RFC 6797.,,,2025-11-24T08:26:18.566989+00:00
4430,10,X-Content-Type-Options Header Missing,low,0.7,https://demo.testfire.net/subscribe.jsp,x-content-type-options,"The Anti-MIME-Sniffing header X-Content-Type-Options was not set to 'nosniff'. This allows older versions of Internet Explorer and Chrome to perform MIME-sniffing on the response body, potentially causing the response body to be interpreted and displayed as a content type other than the declared content type. Current (early 2014) and legacy versions of Firefox will use the declared content type (if one is set), rather than performing MIME-sniffing.",,,2025-11-24T08:26:18.571711+00:00
4431,10,Missing Anti-clickjacking Header,medium,0.7,https://demo.testfire.net/index.jsp?content=personal_savings.htm,x-frame-options,The response does not protect against 'ClickJacking' attacks. It should include either Content-Security-Policy with 'frame-ancestors' directive or X-Frame-Options.,,,2025-11-24T08:26:18.577391+00:00
4432,10,Re-examine Cache-control Directives,info,0.5,https://demo.testfire.net/index.jsp?content=personal_savings.htm,cache-control,"The cache-control header has not been set properly or is missing, allowing the browser and proxies to cache content. For static assets like css, js, or image files this might be intended, however, the resources should be reviewed to ensure that no sensitive content will be cached.",,,2025-11-24T08:26:18.582095+00:00
4433,10,Content Security Policy (CSP) Header Not Set,medium,0.9,https://demo.testfire.net/index.jsp?content=personal_savings.htm,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-24T08:26:18.586676+00:00
4434,10,Content Security Policy (CSP) Header Not Set,medium,0.9,https://demo.testfire.net/default.jsp?content=security.htm,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-24T08:26:18.591783+00:00
4435,10,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",low,0.9,https://demo.testfire.net/index.jsp?content=personal_savings.htm,,"The web/application server is leaking version information via the ""Server"" HTTP response header. Access to such information may facilitate attackers identifying other vulnerabilities your web/application server is subject to.",,,2025-11-24T08:26:18.600393+00:00
4436,10,Strict-Transport-Security Header Not Set,low,0.9,https://demo.testfire.net/index.jsp?content=personal_savings.htm,,HTTP Strict Transport Security (HSTS) is a web security policy mechanism whereby a web server declares that complying user agents (such as a web browser) are to interact with it using only secure HTTPS connections (i.e. HTTP layered over TLS/SSL). HSTS is an IETF standards track protocol and is specified in RFC 6797.,,,2025-11-24T08:26:18.614489+00:00
4437,10,X-Content-Type-Options Header Missing,low,0.7,https://demo.testfire.net/index.jsp?content=personal_savings.htm,x-content-type-options,"The Anti-MIME-Sniffing header X-Content-Type-Options was not set to 'nosniff'. This allows older versions of Internet Explorer and Chrome to perform MIME-sniffing on the response body, potentially causing the response body to be interpreted and displayed as a content type other than the declared content type. Current (early 2014) and legacy versions of Firefox will use the declared content type (if one is set), rather than performing MIME-sniffing.",,,2025-11-24T08:26:18.619120+00:00
4438,10,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",low,0.9,https://demo.testfire.net/default.jsp?content=security.htm,,"The web/application server is leaking version information via the ""Server"" HTTP response header. Access to such information may facilitate attackers identifying other vulnerabilities your web/application server is subject to.",,,2025-11-24T08:26:18.623259+00:00
4439,10,Strict-Transport-Security Header Not Set,low,0.9,https://demo.testfire.net/default.jsp?content=security.htm,,HTTP Strict Transport Security (HSTS) is a web security policy mechanism whereby a web server declares that complying user agents (such as a web browser) are to interact with it using only secure HTTPS connections (i.e. HTTP layered over TLS/SSL). HSTS is an IETF standards track protocol and is specified in RFC 6797.,,,2025-11-24T08:26:18.628257+00:00
4440,10,Missing Anti-clickjacking Header,medium,0.7,https://demo.testfire.net/index.jsp?content=privacy.htm,x-frame-options,The response does not protect against 'ClickJacking' attacks. It should include either Content-Security-Policy with 'frame-ancestors' directive or X-Frame-Options.,,,2025-11-24T08:26:18.633689+00:00
4441,10,Missing Anti-clickjacking Header,medium,0.7,https://demo.testfire.net/survey_questions.jsp,x-frame-options,The response does not protect against 'ClickJacking' attacks. It should include either Content-Security-Policy with 'frame-ancestors' directive or X-Frame-Options.,,,2025-11-24T08:26:18.638390+00:00
4442,10,Re-examine Cache-control Directives,info,0.5,https://demo.testfire.net/index.jsp?content=privacy.htm,cache-control,"The cache-control header has not been set properly or is missing, allowing the browser and proxies to cache content. For static assets like css, js, or image files this might be intended, however, the resources should be reviewed to ensure that no sensitive content will be cached.",,,2025-11-24T08:26:18.642885+00:00
4443,10,Content Security Policy (CSP) Header Not Set,medium,0.9,https://demo.testfire.net/index.jsp?content=privacy.htm,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-24T08:26:18.647731+00:00
4444,10,Re-examine Cache-control Directives,info,0.5,https://demo.testfire.net/survey_questions.jsp,cache-control,"The cache-control header has not been set properly or is missing, allowing the browser and proxies to cache content. For static assets like css, js, or image files this might be intended, however, the resources should be reviewed to ensure that no sensitive content will be cached.",,,2025-11-24T08:26:18.653100+00:00
4445,10,Content Security Policy (CSP) Header Not Set,medium,0.9,https://demo.testfire.net/survey_questions.jsp,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-24T08:26:18.660004+00:00
4446,10,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",low,0.9,https://demo.testfire.net/survey_questions.jsp,,"The web/application server is leaking version information via the ""Server"" HTTP response header. Access to such information may facilitate attackers identifying other vulnerabilities your web/application server is subject to.",,,2025-11-24T08:26:18.665180+00:00
4447,10,Strict-Transport-Security Header Not Set,low,0.9,https://demo.testfire.net/survey_questions.jsp,,HTTP Strict Transport Security (HSTS) is a web security policy mechanism whereby a web server declares that complying user agents (such as a web browser) are to interact with it using only secure HTTPS connections (i.e. HTTP layered over TLS/SSL). HSTS is an IETF standards track protocol and is specified in RFC 6797.,,,2025-11-24T08:26:18.669334+00:00
4448,10,X-Content-Type-Options Header Missing,low,0.7,https://demo.testfire.net/survey_questions.jsp,x-content-type-options,"The Anti-MIME-Sniffing header X-Content-Type-Options was not set to 'nosniff'. This allows older versions of Internet Explorer and Chrome to perform MIME-sniffing on the response body, potentially causing the response body to be interpreted and displayed as a content type other than the declared content type. Current (early 2014) and legacy versions of Firefox will use the declared content type (if one is set), rather than performing MIME-sniffing.",,,2025-11-24T08:26:18.673896+00:00
4449,10,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",low,0.9,https://demo.testfire.net/index.jsp?content=privacy.htm,,"The web/application server is leaking version information via the ""Server"" HTTP response header. Access to such information may facilitate attackers identifying other vulnerabilities your web/application server is subject to.",,,2025-11-24T08:26:18.678473+00:00
4450,10,Strict-Transport-Security Header Not Set,low,0.9,https://demo.testfire.net/index.jsp?content=privacy.htm,,HTTP Strict Transport Security (HSTS) is a web security policy mechanism whereby a web server declares that complying user agents (such as a web browser) are to interact with it using only secure HTTPS connections (i.e. HTTP layered over TLS/SSL). HSTS is an IETF standards track protocol and is specified in RFC 6797.,,,2025-11-24T08:26:18.684262+00:00
4451,10,X-Content-Type-Options Header Missing,low,0.7,https://demo.testfire.net/index.jsp?content=privacy.htm,x-content-type-options,"The Anti-MIME-Sniffing header X-Content-Type-Options was not set to 'nosniff'. This allows older versions of Internet Explorer and Chrome to perform MIME-sniffing on the response body, potentially causing the response body to be interpreted and displayed as a content type other than the declared content type. Current (early 2014) and legacy versions of Firefox will use the declared content type (if one is set), rather than performing MIME-sniffing.",,,2025-11-24T08:26:18.688853+00:00
4452,10,Missing Anti-clickjacking Header,medium,0.7,https://demo.testfire.net/status_check.jsp,x-frame-options,The response does not protect against 'ClickJacking' attacks. It should include either Content-Security-Policy with 'frame-ancestors' directive or X-Frame-Options.,,,2025-11-24T08:26:18.693585+00:00
4453,10,Missing Anti-clickjacking Header,medium,0.7,https://demo.testfire.net/index.jsp?content=security.htm,x-frame-options,The response does not protect against 'ClickJacking' attacks. It should include either Content-Security-Policy with 'frame-ancestors' directive or X-Frame-Options.,,,2025-11-24T08:26:18.698267+00:00
4454,10,Re-examine Cache-control Directives,info,0.5,https://demo.testfire.net/status_check.jsp,cache-control,"The cache-control header has not been set properly or is missing, allowing the browser and proxies to cache content. For static assets like css, js, or image files this might be intended, however, the resources should be reviewed to ensure that no sensitive content will be cached.",,,2025-11-24T08:26:18.702159+00:00
4455,10,Content Security Policy (CSP) Header Not Set,medium,0.9,https://demo.testfire.net/status_check.jsp,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-24T08:26:18.707402+00:00
4456,10,Re-examine Cache-control Directives,info,0.5,https://demo.testfire.net/index.jsp?content=security.htm,cache-control,"The cache-control header has not been set properly or is missing, allowing the browser and proxies to cache content. For static assets like css, js, or image files this might be intended, however, the resources should be reviewed to ensure that no sensitive content will be cached.",,,2025-11-24T08:26:18.712450+00:00
